1,86.29
2,88.31
3,88.53
4,89.34
5,89.44
6,89.71
7,89.97
8,89.89
9,89.99
10,88.55
11,89.26
12,89.60
13,89.78
14,89.86
15,89.80
16,89.86
17,89.89
18,89.94
19,89.96
20,89.94
21,90.06
22,90.03
23,89.83
24,89.97
25,90.08
26,89.89
27,89.92
28,89.91
29,89.90
30,89.89
31,89.96
32,89.90
33,89.87
34,90.04
35,89.97
36,89.97
37,89.91
38,90.05
39,89.90
40,89.94
41,90.06
42,89.88
43,89.97
44,90.07
45,90.05
46,90.06
47,89.89
48,89.81
49,89.91
50,89.86
