1,0.39
2,0.37
3,0.37
4,0.36
5,0.37
6,0.39
7,0.39
8,0.38
9,0.39
10,0.40
11,0.41
12,0.41
13,0.41
14,0.42
15,0.43
16,0.44
17,0.44
18,0.45
19,0.46
20,0.45
21,0.47
22,0.46
23,0.48
24,0.49
25,0.49
26,0.49
27,0.50
28,0.49
29,0.52
30,0.50
31,0.52
32,0.51
33,0.52
34,0.52
35,0.53
36,0.54
37,0.54
38,0.55
39,0.56
40,0.56
41,0.57
42,0.57
43,0.57
44,0.58
45,0.58
46,0.59
47,0.59
48,0.60
49,0.58
50,0.60
