1,0.41
2,0.39
3,0.37
4,0.38
5,0.39
6,0.40
7,0.41
8,0.41
9,0.41
10,0.44
11,0.43
12,0.43
13,0.43
14,0.43
15,0.44
16,0.45
17,0.46
18,0.48
19,0.47
20,0.48
21,0.49
22,0.48
23,0.50
24,0.49
25,0.50
26,0.51
27,0.52
28,0.51
29,0.53
30,0.51
31,0.52
32,0.55
33,0.55
34,0.56
35,0.56
36,0.55
37,0.57
38,0.56
39,0.57
40,0.57
41,0.57
42,0.59
43,0.53
44,0.54
45,0.55
46,0.56
47,0.57
48,0.56
49,0.55
50,0.56
