1,85.91
2,87.86
3,88.68
4,89.64
5,89.52
6,89.63
7,89.99
8,89.86
9,89.89
10,89.81
11,89.94
12,89.83
13,90.11
14,90.31
15,90.21
16,90.06
17,89.96
18,90.15
19,89.98
20,90.13
21,89.97
22,90.17
23,90.12
24,90.13
25,90.20
26,90.18
27,90.06
28,90.17
29,89.92
30,90.14
31,90.00
32,89.91
33,89.85
34,89.77
35,89.87
36,90.06
37,89.84
38,89.86
39,89.84
40,89.93
41,90.06
42,89.90
43,89.98
44,89.89
45,89.84
46,89.83
47,89.72
48,89.68
49,89.75
50,89.56
