1,0.40
2,0.37
3,0.38
4,0.38
5,0.39
6,0.40
7,0.38
8,0.40
9,0.40
10,0.40
11,0.41
12,0.41
13,0.40
14,0.42
15,0.42
16,0.42
17,0.44
18,0.44
19,0.44
20,0.47
21,0.45
22,0.46
23,0.48
24,0.48
25,0.47
26,0.49
27,0.48
28,0.50
29,0.51
30,0.51
31,0.51
32,0.51
33,0.52
34,0.52
35,0.52
36,0.53
37,0.54
38,0.54
39,0.56
40,0.55
41,0.55
42,0.55
43,0.54
44,0.56
45,0.56
46,0.57
47,0.60
48,0.58
49,0.58
50,0.59
