1,85.64
2,87.97
3,88.77
4,88.98
5,88.77
6,89.13
7,89.37
8,89.72
9,89.21
10,89.29
11,89.87
12,89.43
13,89.36
14,88.40
15,89.40
16,89.70
17,89.25
18,89.68
19,89.21
20,88.79
21,88.78
22,89.53
23,89.66
24,89.55
25,89.11
26,88.32
27,89.34
28,89.91
29,89.36
30,88.41
31,89.93
32,89.60
33,89.95
34,88.97
35,89.65
36,88.74
37,89.73
38,89.36
39,89.19
40,88.29
41,89.18
42,89.21
43,89.81
44,88.96
45,89.14
46,89.15
47,89.48
48,89.19
49,88.82
50,88.11
