1,85.58
2,88.09
3,88.74
4,88.95
5,88.80
6,89.17
7,89.29
8,89.64
9,89.31
10,89.35
11,89.88
12,89.55
13,89.47
14,88.78
15,89.50
16,89.69
17,89.39
18,89.62
19,89.12
20,89.00
21,88.71
22,89.57
23,89.72
24,89.66
25,89.31
26,88.76
27,89.43
28,89.43
29,89.41
30,88.69
31,89.89
32,89.06
33,89.55
34,89.11
35,89.21
36,88.98
37,89.67
38,89.27
39,88.80
40,88.62
41,88.87
42,88.77
43,89.78
44,88.98
45,89.25
46,89.21
47,89.06
48,89.19
49,88.87
50,88.40
