1,86.44
2,88.31
3,89.00
4,89.34
5,89.32
6,89.43
7,89.10
8,89.27
9,89.58
10,89.71
11,89.55
12,89.80
13,89.88
14,89.84
15,89.81
16,89.80
17,89.98
18,89.90
19,89.96
20,89.86
21,89.91
22,90.00
23,89.85
24,89.96
25,89.84
26,89.93
27,89.95
28,89.91
29,89.90
30,89.63
31,89.68
32,89.77
33,89.87
34,89.73
35,89.71
36,89.74
37,89.81
38,89.76
39,89.86
40,89.87
41,89.72
42,89.71
43,89.60
44,89.87
45,89.72
46,89.65
47,89.83
48,89.78
49,89.78
50,89.64
